#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1403636603163555584,-1.654070548638895133e-01,5.626992126895573321e-02,-3.813182957943003215e-01,6.023506812380776676e-01,1.468666685981718199e-02,-7.962130271668369508e-01,5.479757292430303267e-02
1403636603213555456,-1.653631472410748426e-01,5.637433727688363067e-02,-3.813107281875295906e-01,6.023299308461907975e-01,1.475188024064483586e-02,-7.962297705150180871e-01,5.476485170061757418e-02
1403636603263555584,-1.653557713731520773e-01,5.643943410291507590e-02,-3.813379493313938662e-01,6.023300666210572585e-01,1.473824306887275282e-02,-7.962270839488556629e-01,5.480607467988959924e-02
1403636603313555456,-1.653786766174094036e-01,5.640773714865948002e-02,-3.813352717060596864e-01,6.023231195448039976e-01,1.477465512669671500e-02,-7.962372751420718764e-01,5.472450001627891109e-02
1403636603363555584,-1.653466095475440989e-01,5.642666125475988281e-02,-3.813417977475892506e-01,6.023204995455857524e-01,1.475379067603384449e-02,-7.962365724293729574e-01,5.476917211139777780e-02
1403636603413555456,-1.653118260285656171e-01,5.643417363438446577e-02,-3.813380409134859428e-01,6.023228624515430951e-01,1.477351581325715701e-02,-7.962379257725431536e-01,5.471817029226193341e-02
1403636603463555584,-1.653036893618574366e-01,5.639320884889020141e-02,-3.812966346059678546e-01,6.022995973134793735e-01,1.477344726434746958e-02,-7.962556913475427045e-01,5.471575941714664632e-02
1403636603513555456,-1.652917679669788642e-01,5.639926226383253083e-02,-3.812337652560711665e-01,6.022669770480032492e-01,1.479439869191551127e-02,-7.962831153696484643e-01,5.467004940560859366e-02
1403636603563555584,-1.652686130043843349e-01,5.647928323158234176e-02,-3.812339903432511168e-01,6.022579327190130671e-01,1.481297780587492556e-02,-7.962876961415565891e-01,5.469792627801945556e-02
1403636603613555456,-1.652479051152314637e-01,5.652302408279852308e-02,-3.812531173203669854e-01,6.022444676363207794e-01,1.484384075937623601e-02,-7.962997020973290319e-01,5.466302253498189767e-02
1403636603663555584,-1.652404904645008998e-01,5.649815579768623086e-02,-3.812336558554328958e-01,6.022465458121982751e-01,1.484058621511707456e-02,-7.962999069874703295e-01,5.463801963663967448e-02
1403636603713555456,-1.652879161366100913e-01,5.644047414953251574e-02,-3.811528514170272608e-01,6.022273217570910386e-01,1.485103945404934317e-02,-7.963156825401064287e-01,5.461715204127647744e-02
1403636603763555584,-1.652756964507776094e-01,5.641538756796191101e-02,-3.811410072573729879e-01,6.022058835003514243e-01,1.482602326116991623e-02,-7.963316625237669699e-01,5.462733907077945567e-02
1403636603813555456,-1.652976059251695939e-01,5.640924622415544737e-02,-3.811560787448806664e-01,6.021816598658326081e-01,1.488130804634648155e-02,-7.963531836669859310e-01,5.456557573705536623e-02
1403636603863555584,-1.653785022574390806e-01,5.643930991414557174e-02,-3.811857257926121179e-01,6.022556300866990231e-01,1.487013513082119549e-02,-7.962981383936493796e-01,5.455556709331290527e-02
1403636603913555456,-1.651811389073790937e-01,5.660284867346947885e-02,-3.813499492562027471e-01,6.021938241197708486e-01,1.486448654272774957e-02,-7.963409057929939916e-01,5.461508026746253464e-02
1403636603963555584,-1.651908978326117605e-01,5.661957120304975805e-02,-3.812760017426677916e-01,6.022445268448444189e-01,1.494247883650037280e-02,-7.963115905345540257e-01,5.446194076581499510e-02
1403636604013555456,-1.651094441130057933e-01,5.659633960157824106e-02,-3.813278585605106019e-01,6.022122090157375762e-01,1.483859713164853607e-02,-7.963261482770747079e-01,5.463457621093537747e-02
1403636604063555584,-1.651141852304667534e-01,5.663173324923092417e-02,-3.813139355129387398e-01,6.021890395371404248e-01,1.492331191624817442e-02,-7.963515764279552878e-01,5.449607456961601953e-02
1403636604113555456,-1.651366748360270920e-01,5.660612376400635248e-02,-3.812897581029734972e-01,6.021886112839376359e-01,1.486414901324194238e-02,-7.963462719136069623e-01,5.459440194135770086e-02
1403636604163555584,-1.651215203603123294e-01,5.664906946515890079e-02,-3.812893723553962833e-01,6.021807754152848080e-01,1.496856610431525347e-02,-7.963597764058769624e-01,5.445513999438980624e-02
1403636604213555456,-1.651395533957212003e-01,5.660658707628281328e-02,-3.812688209224133762e-01,6.021608084705494246e-01,1.489142110759060326e-02,-7.963712934232766161e-01,5.452861020444512569e-02
1403636604263555584,-1.651188678518707986e-01,5.660768474719862081e-02,-3.812581178526778802e-01,6.021537216569008422e-01,1.491583324981227490e-02,-7.963783393522897436e-01,5.449728455342228023e-02
1403636604313555456,-1.650559942481814035e-01,5.662055837538655656e-02,-3.812329345894893140e-01,6.021462342726517925e-01,1.489707226451576771e-02,-7.963835825412545200e-01,5.450852454403246061e-02
1403636604363555584,-1.650248502397204386e-01,5.665777734606952665e-02,-3.812258123585606784e-01,6.021153984246033763e-01,1.497243860965007112e-02,-7.964110883890497261e-01,5.442656844805524724e-02
1403636604413555456,-1.650031420517095726e-01,5.667781062752412502e-02,-3.811916174241302135e-01,6.020878456506855159e-01,1.496025078401636704e-02,-7.964285628837993736e-01,5.447899814645821431e-02
1403636604463555584,-1.650196214584481180e-01,5.670355846549667705e-02,-3.811992233308639233e-01,6.020945801304238287e-01,1.500178683756101319e-02,-7.964273763122570182e-01,5.441045147417548911e-02
1403636604513555456,-1.650481153377643673e-01,5.668002081940213405e-02,-3.811868784910695251e-01,6.020937325095807591e-01,1.497647737058923657e-02,-7.964273710544798046e-01,5.442687785919590043e-02
1403636604563555584,-1.650182545350608321e-01,5.667578815405924925e-02,-3.811996637705286628e-01,6.020777383071342914e-01,1.497438860822416888e-02,-7.964397577018020868e-01,5.442312994188029662e-02
1403636604613555456,-1.650276917848710612e-01,5.664661389456277646e-02,-3.811856051005738655e-01,6.020753965184038048e-01,1.497784038709189247e-02,-7.964431998514220901e-01,5.439770780992184140e-02
1403636604663555584,-1.650132985664894691e-01,5.669750773132768706e-02,-3.811501536415562996e-01,6.020473289415544382e-01,1.500222022522153253e-02,-7.964627321322390596e-01,5.441565424675978702e-02
1403636604713555456,-1.650457593259683498e-01,5.669255717983828075e-02,-3.811312377310443478e-01,6.020466935733199687e-01,1.501322157813511811e-02,-7.964646831645713076e-01,5.439108756807466832e-02
1403636604763555584,-1.650922005640951540e-01,5.664671648708299173e-02,-3.810691075328495603e-01,6.020269666159275834e-01,1.503480204596051133e-02,-7.964813486852263535e-01,5.435942780444546346e-02
1403636604813555456,-1.651017409047011719e-01,5.666034362131217028e-02,-3.810501653003706690e-01,6.020181715970055469e-01,1.508588370229299244e-02,-7.964900243439051453e-01,5.431554382094158639e-02
1403636604863555584,-1.651217058520458580e-01,5.659467597599280447e-02,-3.810163562341178922e-01,6.020017747908256167e-01,1.504423722222764104e-02,-7.965026103205724572e-01,5.432426555059752249e-02
1403636604913555456,-1.651100530508923525e-01,5.660451743760498006e-02,-3.810052851201887192e-01,6.019886941762172539e-01,1.507272805078414997e-02,-7.965129565487164554e-01,5.430962164425903044e-02
1403636604963555584,-1.649251534324111257e-01,5.682740332805289590e-02,-3.811458634473341989e-01,6.020118142131206662e-01,1.510046202675729803e-02,-7.964954183320938075e-01,5.430285600581781502e-02
1403636605013555456,-1.649119827218559486e-01,5.680510487835364192e-02,-3.811373530863681469e-01,6.020101487982445487e-01,1.510210053777473471e-02,-7.964994578662738522e-01,5.426159711982630335e-02
1403636605063555584,-1.649613577973260414e-01,5.680667472649230526e-02,-3.811442466088003633e-01,6.019797893934483168e-01,1.509982205743491332e-02,-7.965204153097695805e-01,5.429140383528328201e-02
1403636605113555456,-1.649781225774647753e-01,5.682972078648038106e-02,-3.811640115469915879e-01,6.019997236234864157e-01,1.515001421757321103e-02,-7.965096085488146960e-01,5.421488094487973697e-02
1403636605163555584,-1.649708470769695734e-01,5.680108990927060231e-02,-3.811438615327195079e-01,6.019833300793043795e-01,1.508189544174579760e-02,-7.965184503356588230e-01,5.428595593149589810e-02
1403636605213555456,-1.649771403990897001e-01,5.676453450868290673e-02,-3.811305948169789737e-01,6.019650281276017756e-01,1.512314112457802812e-02,-7.965361442171259299e-01,5.421776894686640424e-02
1403636605263555584,-1.649319234014762492e-01,5.677983338414023529e-02,-3.811436140731724320e-01,6.019614085812005078e-01,1.509201411008013680e-02,-7.965363067801481955e-01,5.426422090180470226e-02
1403636605313555456,-1.648997992033158222e-01,5.683302211868047210e-02,-3.811475778574819340e-01,6.019648313064289713e-01,1.515653033805622156e-02,-7.965383804369995380e-01,5.417776249658316085e-02
1403636605363555584,-1.648885674341422636e-01,5.680345714165038057e-02,-3.811297692331169773e-01,6.019444510586376973e-01,1.508749014017639160e-02,-7.965486349033121805e-01,5.427262398903857921e-02
1403636605413555456,-1.648959003274108603e-01,5.681375267753242114e-02,-3.811056537141354061e-01,6.019362929666126627e-01,1.515605926058136849e-02,-7.965603814759566470e-01,5.417150302678204465e-02
1403636605463555584,-1.649011879175773243e-01,5.682767830270728932e-02,-3.810754522218422480e-01,6.019146328826944226e-01,1.513078819588775659e-02,-7.965738577120516917e-01,5.422105845520244077e-02
1403636605513555456,-1.648761880173410799e-01,5.683336268714515860e-02,-3.810814701067748445e-01,6.019097686865231278e-01,1.516804680181604512e-02,-7.965813206024040527e-01,5.415496637690989101e-02
1403636605563555584,-1.648883873798875077e-01,5.676791564403766560e-02,-3.810551557679225376e-01,6.019006075098090047e-01,1.514180754789304015e-02,-7.965886056805104865e-01,5.415697225183331576e-02
1403636605613555456,-1.648613260843004025e-01,5.683535814420502541e-02,-3.810481789487814019e-01,6.019016793371370078e-01,1.520486470963718952e-02,-7.965885242856928228e-01,5.412858280648293746e-02
1403636605663555584,-1.648674068484348165e-01,5.686326024382749172e-02,-3.810688953777611188e-01,6.018846427102195751e-01,1.518770342219649856e-02,-7.965997066103734925e-01,5.415826772172434300e-02
1403636605713555456,-1.648858992053192918e-01,5.687345812414588975e-02,-3.810296294403179296e-01,6.018713125737785719e-01,1.520266031708863118e-02,-7.966114273566563542e-01,5.412980717489070115e-02
1403636605763555584,-1.648877044872114062e-01,5.687558391861702312e-02,-3.809990190608836258e-01,6.018658988711569346e-01,1.519913195253369022e-02,-7.966172574804072370e-01,5.410518688904476098e-02
1403636605813555456,-1.649448807337083045e-01,5.680554221243838686e-02,-3.809634330720553241e-01,6.018812694768346239e-01,1.522982603098834570e-02,-7.966085830805977874e-01,5.405326275390156393e-02
1403636605863555584,-1.649815406935628004e-01,5.674879690353228784e-02,-3.809661657117754952e-01,6.018621952415448284e-01,1.521078029282673175e-02,-7.966223451183284121e-01,5.406819175899053170e-02
1403636605913555456,-1.650062561027107189e-01,5.677550859506574898e-02,-3.809363321495694010e-01,6.018411939432499747e-01,1.524651143153744025e-02,-7.966383144855583298e-01,5.405660973220768883e-02
1403636605963555584,-1.650392000727173014e-01,5.676746069286685986e-02,-3.809159068710876728e-01,6.018347856167839405e-01,1.522995451580172986e-02,-7.966426831800791364e-01,5.406824061027364070e-02
1403636606013555456,-1.648428714584937449e-01,5.700629990278574533e-02,-3.810604580259290830e-01,6.018611321527457259e-01,1.529403659931665924e-02,-7.966248882231112827e-01,5.401904767606977020e-02
1403636606063555584,-1.647997366496439797e-01,5.701149675036244063e-02,-3.810627248408587353e-01,6.018613111176687180e-01,1.527237931745441431e-02,-7.966240193044838991e-01,5.403599242055342339e-02
1403636606113555456,-1.647977863445754809e-01,5.699614427803297023e-02,-3.810559728867130014e-01,6.018609687447676881e-01,1.527118120637832067e-02,-7.966257294833272162e-01,5.401492804150161142e-02
1403636606163555584,-1.648130983287952045e-01,5.696266228708360413e-02,-3.810531078602189536e-01,6.018440289392326115e-01,1.527843641771360096e-02,-7.966403822709376970e-01,5.398551237171371475e-02
1403636606213555456,-1.648044522573024750e-01,5.698918394704647478e-02,-3.810627201062457003e-01,6.018557781801859852e-01,1.529729741835671869e-02,-7.966311042860027003e-01,5.398609679242474813e-02
1403636606263555584,-1.648443881688987644e-01,5.698474798369678601e-02,-3.810490193658601088e-01,6.018420356960265671e-01,1.530328658623777635e-02,-7.966427591350977444e-01,5.396561689206105794e-02
1403636606313555456,-1.648497698082151963e-01,5.697089261406871469e-02,-3.810172959401509907e-01,6.018279729345437090e-01,1.528754771851751661e-02,-7.966526348389200152e-01,5.398111968511380004e-02
1403636606363555584,-1.648190798169726912e-01,5.696328104205902049e-02,-3.810223095116857528e-01,6.018336588490924566e-01,1.529727636619374748e-02,-7.966486074820333663e-01,5.397440698171541984e-02
1403636606413555456,-1.647873515287740509e-01,5.698898854954458776e-02,-3.810432582859683559e-01,6.018228428515695061e-01,1.530661370831165775e-02,-7.966567496498171419e-01,5.397218391197715348e-02
1403636606463555584,-1.647401196403875667e-01,5.702321747856143458e-02,-3.810222382887518688e-01,6.018145354190916896e-01,1.530656946246851911e-02,-7.966627420485749012e-01,5.397637743716715564e-02
1403636606513555456,-1.647700707006576615e-01,5.702016446314133596e-02,-3.810111521361290166e-01,6.018011951539556925e-01,1.529543823319000698e-02,-7.966724804075840938e-01,5.398453520919530707e-02
1403636606563555584,-1.647941094958005892e-01,5.702730943304241962e-02,-3.810219824946994849e-01,6.017898627957888325e-01,1.531402021024373845e-02,-7.966824778265577667e-01,5.395805171948298007e-02
1403636606613555456,-1.647917688635214262e-01,5.705506612446651499e-02,-3.810580643532436862e-01,6.018030702109384844e-01,1.534251970481992702e-02,-7.966738340789516482e-01,5.393026856727583390e-02
1403636606663555584,-1.647830551480339023e-01,5.703184133745757556e-02,-3.810570098626046009e-01,6.017890970483046331e-01,1.533846827184748296e-02,-7.966841938993571848e-01,5.393430499961351932e-02
1403636606713555456,-1.647561857646269723e-01,5.707141163945590734e-02,-3.810270283337684472e-01,6.017820160781616190e-01,1.534917398077091828e-02,-7.966886345714222495e-01,5.394467098550352613e-02
1403636606763555584,-1.647398517773927540e-01,5.705011000554120054e-02,-3.809835710276693321e-01,6.017671505829368384e-01,1.533453416916216554e-02,-7.967019788569740246e-01,5.391757993910454433e-02
1403636606813555456,-1.647181490390034475e-01,5.707840127020803733e-02,-3.809824795163716527e-01,6.017574835423865620e-01,1.536463617158574484e-02,-7.967078874383493048e-01,5.392959344897556295e-02
1403636606863555584,-1.648084090598918583e-01,5.703569933397886760e-02,-3.809307513939850232e-01,6.017384251548115737e-01,1.536668766702565386e-02,-7.967226510501951298e-01,5.392355613181049750e-02
1403636606913555456,-1.648472972720859131e-01,5.698408640730748265e-02,-3.808700896666741831e-01,6.017230243134074064e-01,1.538158219804345618e-02,-7.967370667450760502e-01,5.387815340807280279e-02
1403636606963555584,-1.648776816703770298e-01,5.694137056164709498e-02,-3.808780248451413275e-01,6.017300356866540634e-01,1.538181783052178057e-02,-7.967325846889516949e-01,5.386605914329598704e-02
1403636607013555456,-1.649041173382305991e-01,5.691892615862520488e-02,-3.808913289139724823e-01,6.017256521267291269e-01,1.537720591024848392e-02,-7.967356908062329657e-01,5.387040102478257014e-02
1403636607063555584,-1.646638186400239123e-01,5.718267766518326384e-02,-3.810064802168591225e-01,6.017350357191278976e-01,1.542074353737842539e-02,-7.967285422001261219e-01,5.385886649862222514e-02
1403636607113555456,-1.646423793458586526e-01,5.720687162919869950e-02,-3.810137084278557573e-01,6.017284509427992534e-01,1.541747141102941046e-02,-7.967331263327508406e-01,5.386555769051358522e-02
1403636607163555584,-1.646395620543698868e-01,5.720138743597268094e-02,-3.809993461501511858e-01,6.017217928108899994e-01,1.542623203275097533e-02,-7.967401131834943584e-01,5.383407346720969766e-02
1403636607213555456,-1.646401142555812824e-01,5.719260318469200632e-02,-3.809897227963867095e-01,6.016999873344842653e-01,1.543272230974686819e-02,-7.967567011632381568e-01,5.383043261266188401e-02
